album_release_date,album_release_year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,disc_number,duration_ms,explicit,is_local,track_name,track_number,album_name,key_name,mode_name,key_mode
2021-02-25,2005,0.682,0.373,3,-52.7565,0,0.05616,0.932577,0.939696,5.112435,4912,true,false,Swift Circuit,14,Electric Pulse,D,dorian minor,Bmin
2022-11-14,2017,0.2312,0.453,17,-44.2763,1,0.51454,0.059549,0.043267,0.551253,907,false,true,Rapid Runway,19,Midnight Serenade,D,mixolydian major,B# minor
2021-11-24,2016,0.4057,0.709,8,-52.2932,1,0.82161,0.728622,0.006897,8.537621,7909,true,true,Fast Track,11,Moonlit Melodies,B,phrygian minor,Bb minor
2023-10-13,2008,0.0424,0.467,19,-65.221,1,0.79993,0.809196,0.702769,9.59512,9527,true,true,Quick Path,19,Starlight Symphony,A,dorian minor,B major
2021-09-14,2017,0.5553,0.28,8,-86.8873,1,0.6648,0.485827,0.366701,4.398614,261,true,true,Speedy Lane,4,Crystal Waters,B,pentatonic major,B major
2023-04-29,2012,0.5742,0.837,10,-28.337,0,0.62429,0.950484,0.035714,8.2691,8682,false,false,Quick Path,3,Wildfire Echoes,C,phrygian minor,Bmaj7
2023-08-26,2018,0.7487,0.407,12,-31.0581,1,0.31562,0.088547,0.55092,4.71221,6860,true,true,Rapid Runway,20,Electric Pulse,D,lydian major,Bmaj7
2022-10-30,2010,0.2235,0.815,20,-33.1578,1,0.60597,0.794937,0.580213,4.650262,2213,false,true,Speedy Lane,16,Moonlit Melodies,C,melodic minor,Bm
2022-06-27,2013,0.5594,0.471,3,-30.5052,0,0.25323,0.844218,0.051658,0.329608,2147,false,false,Speedy Lane,7,Wildfire Echoes,A,melodic minor,Bb major
2022-06-16,2012,0.078,0.559,3,-19.68,0,0.27452,0.841076,0.29527,6.217421,1050,true,false,Rapid Runway,10,Electric Pulse,B,harmonic minor,Bmaj
2021-11-25,2011,0.3289,0.102,4,-49.9855,1,0.93418,0.720797,0.138485,1.678817,7848,false,true,Fast Track,5,Crystal Waters,D,ionian major,Bm
2022-06-30,2012,0.438,0.564,9,-82.5728,0,0.82765,0.752086,0.256853,8.763068,5129,false,true,Swift Circuit,14,Neon Nights,A,mixolydian major,Bmaj
2021-11-18,2014,0.2364,0.048,8,-36.297,0,0.49591,0.738793,0.893197,0.696454,299,true,true,Fast Track,19,Golden Horizon,D,phrygian minor,Bmaj7
2023-01-11,0,0.9704,0.532,2,-83.8481,0,0.48729,0.842691,0.377985,4.462205,4411,true,false,Fast Track,8,Neon Nights,A,melodic minor,Bmaj
2021-12-02,0,0.6078,0.05,15,-94.2511,1,0.32534,0.856684,0.901601,6.22216,3465,true,true,Rapid Runway,7,Electric Pulse,A,dorian minor,Bmaj
2021-08-09,2004,0.8023,0.934,19,-5.9726,1,0.08361,0.845814,0.008223,1.64232,1934,false,false,Quick Path,14,Crystal Waters,A,mixolydian major,Bmaj7
2022-11-02,2015,0.5401,0.126,19,-87.4254,1,0.95383,0.13704,0.014182,0.326848,6497,false,false,Rapid Runway,9,Wildfire Echoes,C,pentatonic major,Bmaj
2021-08-20,2005,0.1078,0.602,18,-54.2813,1,0.7708,0.705147,0.320815,8.37143,2011,true,false,Fast Track,11,Midnight Serenade,B,pentatonic major,Bmin
2021-05-02,2016,0.5576,0.12,20,-73.8885,0,0.58759,0.831016,0.94661,2.22278,4067,false,true,Swift Circuit,18,Velvet Twilight,B,pentatonic major,B# minor
2022-04-03,2015,0.3947,0.547,13,-55.8945,0,0.04011,0.667871,0.583432,0.550564,3985,true,true,Quick Path,14,Sunset Dreams,A,lydian major,Bmaj7
2022-02-17,2013,0.8198,0.939,1,-28.4144,0,0.48938,0.611175,0.417065,0.508043,1596,true,false,Speedy Lane,10,Starlight Symphony,B,lydian major,Bmaj
2023-08-31,2008,0.1083,0.929,12,-40.0083,1,0.61151,0.604935,0.446786,5.009686,4872,false,false,Fast Track,2,Crystal Waters,D,dorian minor,Bmaj7
2023-08-19,2015,0.4843,0.487,11,-14.1062,1,0.91532,0.261995,0.573512,2.260044,1062,false,true,Speedy Lane,1,Sunset Dreams,A,lydian major,B# minor
2023-09-14,2021,0.2513,0.557,11,-22.9504,1,0.22457,0.388937,0.387139,8.136283,6412,true,false,Quick Path,12,Midnight Serenade,C,mixolydian major,Bb minor
2022-06-12,2010,0.2285,0.901,1,-79.3248,1,0.03264,0.41851,0.022272,2.755581,6878,true,false,Speedy Lane,8,Midnight Serenade,C,dorian minor,B# minor
2023-11-30,2004,0.4444,0.253,1,-65.0694,0,0.72789,0.090072,0.52884,5.24906,2621,false,true,Rapid Runway,7,Moonlit Melodies,B,harmonic minor,Bmaj
2023-01-19,2008,0.3584,0.806,13,-5.5373,1,0.13076,0.628772,0.626333,7.237587,8974,true,true,Swift Circuit,3,Neon Nights,C,pentatonic major,B minor
2022-06-01,2019,0.0022,0.826,9,-13.4391,1,0.06113,0.278154,0.480258,1.910769,5881,false,true,Quick Path,10,Golden Horizon,A,aeolian minor,Bmaj
2021-08-30,2004,0.5536,0.051,2,-95.3781,0,0.52556,0.746333,0.407197,7.738508,9628,false,true,Rapid Runway,7,Sunset Dreams,A,dorian minor,Bb minor
2023-11-30,2014,0.206,0.652,9,-26.108,0,0.97031,0.958333,0.689389,1.953188,897,true,false,Fast Track,4,Sunset Dreams,B,ionian major,Bmaj7
2022-08-06,2014,0.4059,0.188,11,-99.2181,1,0.22473,0.718957,0.303352,5.933091,2865,false,false,Swift Circuit,9,Electric Pulse,B,melodic minor,B# minor
2022-11-26,2006,0.736,0.003,2,-73.394,1,0.17768,0.327776,0.355548,9.60407,1096,false,true,Swift Circuit,4,Electric Pulse,B,harmonic minor,Bm
2021-11-12,2012,0.5619,0.739,16,-18.3424,0,0.08887,0.662421,0.334415,9.274886,1731,false,true,Swift Circuit,9,Neon Nights,C,dorian minor,Bb major
2022-05-05,2017,0.4054,0.047,3,-4.9939,0,0.84612,0.166682,0.845326,2.206624,175,true,false,Swift Circuit,12,Golden Horizon,D,mixolydian major,B# minor
2021-02-26,1999,0.1236,0.176,6,-74.9772,0,0.18457,0.365859,0.523036,0.469085,3291,true,true,Quick Path,1,Electric Pulse,B,aeolian minor,Bb minor
2022-01-10,2012,0.7746,0.038,5,-71.499,1,0.1,0.12067,0.371848,8.273431,1307,false,true,Speedy Lane,6,Midnight Serenade,A,mixolydian major,Bmin
2022-03-26,2004,0.5048,0.248,1,-82.5322,1,0.54981,0.395694,0.500905,4.698467,4946,false,true,Speedy Lane,9,Wildfire Echoes,B,mixolydian major,Bb major
2020-12-12,2014,0.1117,0.235,15,-23.5898,1,0.09304,0.250821,0.000534,6.018725,7580,true,false,Fast Track,1,Midnight Serenade,D,mixolydian major,B# minor
2023-12-24,2012,0.6221,0.693,20,-72.7967,1,0.19056,0.993628,0.700186,2.797905,6318,false,false,Quick Path,9,Midnight Serenade,B,mixolydian major,B# minor
2023-07-03,2019,0.5681,0.969,4,-86.7238,1,0.06247,0.648967,0.524904,0.450605,5953,true,false,Swift Circuit,2,Moonlit Melodies,D,ionian major,B minor
2022-11-29,2011,0.5704,0.805,19,-66.8864,1,0.87995,0.467466,0.931119,8.053121,10000,false,true,Quick Path,9,Crystal Waters,A,ionian major,Bmaj7
2023-02-15,2017,0.2785,0.583,20,-33.3074,0,0.78464,0.66508,0.528112,4.063599,2179,true,true,Quick Path,10,Starlight Symphony,A,lydian major,Bm
2022-12-27,2007,0.6605,0.56,3,-38.8373,0,0.20122,0.336456,0.780866,1.653857,5698,true,false,Swift Circuit,20,Starlight Symphony,B,lydian major,Bb major
2024-02-21,2006,0.3557,0.573,13,-44.7836,1,0.58459,0.086176,0.17263,0.017979,9381,false,false,Speedy Lane,13,Wildfire Echoes,A,phrygian minor,B# major
2022-06-26,2011,0.2264,0.633,16,-91.2225,1,0.92806,0.643108,0.814682,0.154477,5997,false,true,Rapid Runway,10,Velvet Twilight,A,aeolian minor,Bmin
2023-11-07,2005,0.919,0.934,20,-10.1214,0,0.99789,0.620188,0.738244,4.54157,1161,true,false,Speedy Lane,15,Moonlit Melodies,D,harmonic minor,Bb major
2023-05-22,2012,0.8279,0.147,17,-46.2042,0,0.09358,0.912048,0.14837,7.956956,8854,false,true,Rapid Runway,8,Velvet Twilight,C,ionian major,Bmin
2023-03-11,2018,0.0508,0.88,15,-45.9239,1,0.52633,0.853232,0.441979,4.981921,2317,false,true,Speedy Lane,2,Midnight Serenade,A,mixolydian major,B# major
2022-08-04,0,0.8248,0.214,13,-63.6172,1,0.97572,0.052018,0.274345,1.704902,6117,false,true,Quick Path,18,Neon Nights,D,ionian major,B minor
2022-12-06,2003,0.9039,0.638,12,-63.9404,1,0.06676,0.43594,0.12002,5.810712,6076,true,true,Swift Circuit,11,Starlight Symphony,B,pentatonic major,B# minor
2022-07-29,2006,0.6293,0.795,19,-87.4166,1,0.82911,0.616692,0.361264,5.403302,5114,false,true,Fast Track,12,Velvet Twilight,D,lydian major,Bmin
2022-03-11,2018,0.6696,0.934,2,-9.9053,0,0.25196,0.696114,0.439368,1.707075,9544,true,true,Quick Path,20,Crystal Waters,A,harmonic minor,Bmaj
2024-04-05,2005,0.9416,0.087,18,-70.5903,1,0.02885,0.580724,0.909881,7.657594,3131,false,false,Quick Path,7,Wildfire Echoes,C,mixolydian major,B# minor
2021-07-13,2019,0.3647,0.708,15,-25.4482,0,0.63595,0.451287,0.773999,3.098579,2218,true,false,Speedy Lane,10,Moonlit Melodies,A,lydian major,B minor
2023-12-11,2015,0.6594,0.026,7,-48.5948,0,0.91589,0.16689,0.98325,6.1461,1985,false,false,Quick Path,17,Neon Nights,A,melodic minor,B major
2024-02-16,2019,0.0855,0.622,17,-1.2485,0,0.70003,0.534879,0.343215,3.10917,6994,true,true,Fast Track,8,Electric Pulse,A,aeolian minor,Bm
2022-12-02,2009,0.0298,0.914,1,-4.8606,1,0.66844,0.948071,0.365025,4.546922,5164,false,false,Rapid Runway,2,Golden Horizon,D,harmonic minor,Bm
2021-10-02,2013,0.8204,0.151,7,-79.867,0,0.32699,0.291412,0.626496,5.28469,7598,false,true,Quick Path,17,Crystal Waters,B,phrygian minor,Bmaj
2023-02-02,2014,0.5619,0.942,12,-16.1954,1,0.51718,0.557928,0.738484,4.317637,2339,false,false,Quick Path,19,Velvet Twilight,D,pentatonic major,B minor
2021-08-04,2019,0.1907,0.693,14,-22.9667,1,0.37818,0.509153,0.01426,5.588909,5171,false,false,Rapid Runway,18,Golden Horizon,B,locrian minor,B major
2024-01-17,2012,0.0038,0.43,19,-28.0364,1,0.61423,0.843829,0.808012,7.500238,3315,false,true,Rapid Runway,13,Sunset Dreams,B,harmonic minor,Bb major
2023-06-25,2010,0.9833,0.007,19,-97.1642,1,0.26825,0.848287,0.246369,4.801342,8728,false,true,Speedy Lane,20,Crystal Waters,D,pentatonic major,B# major
2022-01-31,2015,0.4825,0.62,14,-50.5885,0,0.95353,0.234849,0.570339,0.237674,8133,false,true,Fast Track,1,Golden Horizon,A,ionian major,Bmin
2022-03-31,2014,0.4492,0.404,5,-32.7924,0,0.02634,0.35156,0.307034,4.086429,9648,false,true,Rapid Runway,1,Crystal Waters,B,ionian major,Bb minor
2024-01-24,2018,0.2698,0.648,12,-16.2731,0,0.47168,0.321289,0.61353,0.796502,6036,false,false,Speedy Lane,15,Moonlit Melodies,A,mixolydian major,Bb major
2023-02-22,2003,0.0418,0.321,10,-36.2925,1,0.34642,0.187145,0.672528,9.169648,6202,true,true,Speedy Lane,3,Midnight Serenade,B,harmonic minor,Bb minor
2021-06-10,0,0.3261,0.596,5,-22.145,0,0.3061,0.194906,0.961998,8.319454,3413,true,true,Rapid Runway,18,Crystal Waters,D,phrygian minor,Bm
2023-05-03,2011,0.7565,0.867,12,-2.8827,0,0.79385,0.041106,0.522072,6.224957,5172,false,false,Quick Path,20,Crystal Waters,B,pentatonic major,Bmaj
2024-01-13,2012,0.4107,0.356,5,-14.5131,1,0.81034,0.792299,0.598949,1.958965,7107,true,true,Swift Circuit,1,Crystal Waters,C,dorian minor,Bm
2024-01-25,2012,0.7273,0.79,7,-60.269,1,0.59831,0.967631,0.647512,2.285281,5257,false,true,Quick Path,3,Starlight Symphony,A,melodic minor,B minor
2022-06-10,2009,0.8297,0.443,9,-13.2754,1,0.11773,0.312878,0.636874,7.298385,474,false,true,Fast Track,3,Golden Horizon,C,melodic minor,B# minor
2021-12-19,2013,0.34,0.397,6,-4.0882,0,0.52604,0.85513,0.457292,4.287616,7069,true,true,Speedy Lane,19,Midnight Serenade,C,melodic minor,Bb minor
2023-08-03,2010,0.8966,0.431,19,-99.861,0,0.3074,0.081511,0.277302,6.021441,7577,true,false,Fast Track,10,Golden Horizon,D,locrian minor,Bm
2022-01-28,2013,0.0741,0.721,18,-80.7246,1,0.71687,0.125189,0.288181,8.762479,3859,true,true,Quick Path,6,Crystal Waters,C,mixolydian major,B major
2021-11-06,2014,0.5469,0.922,4,-40.7287,0,0.56114,0.533112,0.245517,1.591848,9978,true,true,Fast Track,8,Neon Nights,A,harmonic minor,B minor
2024-02-12,2002,0.7505,0.276,18,-33.4583,0,0.65842,0.465678,0.885093,8.876516,6698,true,true,Speedy Lane,19,Wildfire Echoes,D,ionian major,Bmaj
2022-05-23,2010,0.8047,0.631,20,-40.9454,1,0.20127,0.288871,0.043451,4.279769,4588,true,false,Quick Path,17,Starlight Symphony,D,lydian major,Bmaj7
2023-07-06,2008,0.1829,0.454,15,-6.172,1,0.37372,0.280068,0.626245,0.46276,4476,true,false,Swift Circuit,8,Sunset Dreams,D,locrian minor,Bmin
2023-12-23,2013,0.3143,0.467,14,-28.9893,0,0.92702,0.782454,0.110522,4.672745,309,true,true,Rapid Runway,20,Golden Horizon,B,pentatonic major,Bmaj
2022-10-06,2011,0.1255,0.968,10,-14.4952,1,0.56293,0.991923,0.789743,8.987312,325,true,true,Quick Path,13,Crystal Waters,D,mixolydian major,B major
2021-11-24,2015,0.3033,0.741,4,-79.0677,1,0.82862,0.897838,0.357493,2.88885,3257,true,true,Swift Circuit,14,Midnight Serenade,C,lydian major,Bb major
2021-01-22,2009,0.8775,0.472,2,-61.1129,0,0.59652,0.144067,0.585598,5.950355,716,true,true,Quick Path,12,Moonlit Melodies,D,pentatonic major,B# major
2024-01-06,0,0.1184,0.428,11,-84.1139,1,0.78344,0.912233,0.447114,3.478448,1825,true,true,Speedy Lane,9,Crystal Waters,D,aeolian minor,Bm
2023-08-13,2014,0.0429,0.713,3,-71.08,0,0.60352,0.433409,0.145801,6.072832,3329,true,false,Speedy Lane,12,Wildfire Echoes,B,dorian minor,Bmaj7
2021-08-29,2010,0.4889,0.312,5,-38.1238,1,0.78755,0.230529,0.119904,7.15038,8616,false,true,Fast Track,1,Neon Nights,A,melodic minor,B minor
2024-01-28,2005,0.07,0.79,16,-46.5001,0,0.75298,0.705325,0.97386,4.565065,3035,false,true,Rapid Runway,6,Neon Nights,B,lydian major,Bmaj7
2023-09-19,2016,0.6686,0.566,14,-46.4421,0,0.84629,0.383775,0.667336,6.757759,2960,true,true,Speedy Lane,2,Velvet Twilight,A,harmonic minor,B# minor
2023-09-10,2004,0.3699,0.754,19,-1.2964,0,0.94965,0.60078,0.39705,5.359946,8635,true,true,Rapid Runway,6,Neon Nights,A,aeolian minor,Bb major
2021-06-26,2003,0.3313,0.253,15,-4.7835,1,0.97616,0.036357,0.18917,2.212102,448,false,false,Swift Circuit,4,Midnight Serenade,C,phrygian minor,B major
2023-10-15,2009,0.9242,0.578,14,-38.1549,0,0.56781,0.927343,0.188144,3.679704,6007,true,false,Speedy Lane,18,Sunset Dreams,B,ionian major,Bm
2021-07-05,2000,0.9328,0.713,14,-97.2231,1,0.97004,0.395194,0.165429,7.678845,7546,false,true,Speedy Lane,9,Neon Nights,D,dorian minor,Bm
2023-02-13,2004,0.9262,0.92,16,-70.9611,0,0.35637,0.676148,0.380123,4.816614,6770,true,true,Rapid Runway,4,Velvet Twilight,B,dorian minor,B major
2021-07-19,2013,0.364,0.572,16,-62.7619,1,0.7685,0.125204,0.328933,6.048954,932,false,true,Quick Path,9,Neon Nights,B,locrian minor,B# minor
2021-12-09,2012,0.8464,0.711,10,-84.7036,1,0.02414,0.18643,0.643726,9.005368,1235,true,true,Speedy Lane,4,Neon Nights,A,ionian major,B# major
2022-10-26,2008,0.925,0.74,12,-50.4183,1,0.59085,0.670973,0.144848,7.268138,9517,false,true,Rapid Runway,11,Moonlit Melodies,A,harmonic minor,Bb minor
2022-09-20,2011,0.9696,0.973,8,-88.692,1,0.51825,0.318858,0.055878,7.242399,795,false,true,Quick Path,8,Wildfire Echoes,B,pentatonic major,B# major
2023-09-17,2004,0.9534,0.468,7,-46.488,1,0.82098,0.670766,0.461742,7.61393,9241,true,true,Fast Track,2,Crystal Waters,D,pentatonic major,B# minor
2021-03-28,2020,0.4881,0.814,14,-35.3669,0,0.47553,0.50912,0.94995,0.088875,47,true,false,Fast Track,7,Sunset Dreams,A,pentatonic major,Bm
2023-05-21,2003,0.903,0.209,18,-52.8771,0,0.06288,0.001651,0.795384,4.339222,6877,false,false,Quick Path,2,Midnight Serenade,D,lydian major,Bm
2023-03-07,2018,0.6044,0.637,12,-51.7815,1,0.20776,0.029749,0.579486,2.277936,5691,true,false,Rapid Runway,1,Electric Pulse,D,aeolian minor,Bb major
2022-02-25,2017,0.0923,0.371,19,-97.5864,0,0.71455,0.612193,0.112112,4.879889,3528,false,false,Quick Path,20,Velvet Twilight,A,locrian minor,B# minor
2022-12-28,2012,0.735,0.341,2,-20.3463,1,0.97886,0.317512,0.601855,9.442939,6719,true,true,Fast Track,1,Neon Nights,D,aeolian minor,Bb minor
2023-11-07,2012,0.6221,0.939,5,-77.2387,1,0.81778,0.516037,0.752798,9.748075,595,true,true,Fast Track,13,Electric Pulse,B,melodic minor,B major
2021-04-03,2014,0.0034,0.539,18,-91.2073,0,0.60452,0.007175,0.420191,6.489117,7557,false,true,Rapid Runway,9,Starlight Symphony,D,melodic minor,Bb minor
2022-06-29,2011,0.1404,0.26,19,-68.678,1,0.63447,0.486868,0.539916,6.214436,1148,true,false,Quick Path,8,Neon Nights,D,dorian minor,B major
2023-08-25,2011,0.6443,0.941,6,-73.0375,0,0.80831,0.250845,0.383186,7.672243,3372,false,true,Quick Path,9,Sunset Dreams,B,mixolydian major,B# major
2021-06-27,2011,0.7085,0.599,15,-77.5387,1,0.90019,0.125073,0.149081,5.991006,9612,false,true,Speedy Lane,19,Electric Pulse,A,lydian major,B# major
2022-08-22,2010,0.8548,0.185,5,-31.5475,1,0.68151,0.528419,0.260101,6.185542,3496,false,false,Quick Path,2,Velvet Twilight,A,lydian major,Bm
2021-09-10,2014,0.4986,0.691,12,-14.5948,1,0.78782,0.528069,0.564331,5.425329,7512,true,true,Quick Path,15,Wildfire Echoes,A,pentatonic major,Bb major
2022-12-20,2013,0.6166,0.617,20,-88.4955,0,0.76928,0.3411,0.885457,3.672672,6642,false,false,Fast Track,2,Wildfire Echoes,B,mixolydian major,B minor
2021-02-04,2014,0.6775,0.409,6,-48.5485,0,0.42582,0.605676,0.319577,8.140978,1170,true,false,Fast Track,20,Starlight Symphony,C,harmonic minor,Bmaj
2023-10-22,2015,0.9947,0.884,2,-65.5532,1,0.70629,0.190359,0.308105,7.329662,9046,false,false,Speedy Lane,18,Electric Pulse,C,pentatonic major,Bb major
2022-07-19,2005,0.3101,0.877,12,-18.8855,1,0.00674,0.166719,0.74185,1.252756,8139,true,true,Rapid Runway,18,Neon Nights,C,harmonic minor,Bmaj
2022-12-04,2018,0.4534,0.928,6,-98.5792,0,0.71793,0.402684,0.902489,5.237166,2978,true,false,Quick Path,5,Midnight Serenade,D,harmonic minor,Bmaj
2023-09-17,2015,0.5167,0.222,6,-77.906,0,0.71156,0.686286,0.732442,3.476869,1464,false,false,Fast Track,2,Wildfire Echoes,A,pentatonic major,B minor
2023-09-02,2019,0.3168,0.542,10,-99.0834,0,0.5108,0.40366,0.488835,8.990379,5365,true,true,Quick Path,17,Wildfire Echoes,A,mixolydian major,Bmaj
2024-03-16,2013,0.7136,0.077,5,-82.0669,0,0.0191,0.95703,0.558486,8.148576,9338,true,false,Speedy Lane,12,Electric Pulse,D,dorian minor,B minor
2022-06-17,2017,0.6094,0.942,14,-80.122,1,0.06875,0.453209,0.677035,9.581103,4857,false,false,Speedy Lane,5,Starlight Symphony,D,lydian major,B major
2021-05-23,2004,0.0341,0.916,17,-10.5392,1,0.93012,0.27665,0.91417,4.953907,7853,true,true,Speedy Lane,8,Electric Pulse,A,harmonic minor,Bb major
2021-05-09,2009,0.0796,0.082,14,-48.4129,0,0.4593,0.85562,0.419086,5.019104,3050,false,false,Swift Circuit,8,Neon Nights,D,locrian minor,Bmaj7
2021-04-14,2011,0.2437,0.297,16,-15.3269,1,0.0852,0.367019,0.465204,7.983482,7893,false,true,Speedy Lane,3,Golden Horizon,B,mixolydian major,B# major
2022-05-03,2010,0.6807,0.832,18,-67.8597,0,0.87152,0.27527,0.60203,3.680043,6942,true,false,Swift Circuit,11,Velvet Twilight,A,dorian minor,B# minor
2023-10-24,2018,0.5385,0.099,11,-75.4938,0,0.48665,0.841992,0.005598,1.268526,5306,false,true,Fast Track,12,Electric Pulse,A,phrygian minor,Bmaj
2023-01-13,2018,0.8369,0.387,9,-67.6065,0,0.69479,0.899757,0.196818,7.250608,1207,true,true,Quick Path,15,Neon Nights,C,pentatonic major,Bm
2023-11-17,2010,0.0772,0.18,2,-41.2233,1,0.25412,0.480706,0.18282,4.608795,5867,true,false,Fast Track,14,Crystal Waters,C,dorian minor,B# major
2024-04-01,2019,0.4295,0.973,6,-15.0299,0,0.28159,0.246541,0.903367,5.08005,6857,false,true,Fast Track,9,Electric Pulse,B,phrygian minor,B# major
2023-08-20,2012,0.2711,0.318,1,-68.5072,1,0.15377,0.016937,0.832016,6.204342,941,false,false,Speedy Lane,18,Velvet Twilight,C,melodic minor,Bmaj
2020-12-18,2011,0.6145,0.873,1,-58.4452,0,0.90645,0.528419,0.243433,6.197214,4301,true,false,Swift Circuit,17,Wildfire Echoes,A,locrian minor,B# minor
2022-01-21,2010,0.5097,0.784,3,-53.5468,1,0.91482,0.043486,0.375657,8.213858,5678,false,false,Fast Track,18,Sunset Dreams,B,harmonic minor,B# minor
2023-06-27,2019,0.4759,0.422,1,-20.1867,1,0.41811,0.917293,0.039843,3.514107,647,false,false,Fast Track,10,Neon Nights,C,aeolian minor,Bmaj7
2023-04-20,2012,0.3216,0.557,10,-80.659,1,0.89709,0.32018,0.375821,0.466425,7288,false,false,Quick Path,19,Crystal Waters,C,dorian minor,Bmin
2023-12-08,2005,0.2481,0.003,16,-76.3889,1,0.52252,0.379276,0.064857,6.839847,1762,true,true,Swift Circuit,4,Moonlit Melodies,B,phrygian minor,Bmin
2023-07-26,2017,0.3078,0.979,1,-57.7117,1,0.25334,0.401766,0.222104,5.448898,6291,false,true,Fast Track,12,Electric Pulse,A,pentatonic major,B# major
2024-02-14,2020,0.5254,0.419,12,-68.1381,0,0.05744,0.707041,0.349902,0.188786,2462,false,true,Swift Circuit,19,Wildfire Echoes,B,ionian major,Bb minor
2021-11-16,2013,0.7585,0.004,1,-49.5075,0,0.44191,0.49339,0.083473,7.277708,7595,true,false,Swift Circuit,5,Velvet Twilight,B,locrian minor,B# minor
2021-01-03,2017,0.9858,0.597,4,-83.4955,0,0.21473,0.548649,0.490164,7.23489,8668,false,false,Swift Circuit,11,Crystal Waters,B,harmonic minor,B major
2022-03-24,2014,0.8967,0.575,4,-45.0895,0,0.92741,0.451987,0.176544,5.730031,483,false,false,Fast Track,5,Sunset Dreams,C,ionian major,Bb major
2022-06-26,2013,0.9733,0.813,11,-20.4283,0,0.01257,0.544374,0.023206,3.113319,9261,false,false,Fast Track,18,Wildfire Echoes,A,locrian minor,Bb major
2021-07-04,2011,0.2388,0.858,19,-67.1385,1,0.5658,0.984089,0.685215,5.064212,984,true,true,Quick Path,20,Midnight Serenade,C,aeolian minor,B# major
2024-03-06,2014,0.5304,0.586,7,-26.0763,1,0.64007,0.796355,0.165451,5.294057,9503,true,true,Speedy Lane,11,Wildfire Echoes,A,lydian major,Bmin
2024-01-01,2020,0.4579,0.53,9,-72.1122,1,0.02022,0.518981,0.176429,3.701735,1049,false,true,Speedy Lane,17,Wildfire Echoes,C,dorian minor,Bmaj7
2023-06-23,2007,0.8448,0.903,15,-73.4752,1,0.68427,0.075472,0.584791,8.08723,3024,true,true,Rapid Runway,6,Golden Horizon,B,pentatonic major,Bm
2021-01-01,2010,0.5476,0.466,5,-58.0244,1,0.835,0.463672,0.725952,8.612515,3932,false,true,Quick Path,17,Velvet Twilight,B,aeolian minor,Bm
2021-06-03,2019,0.4618,0.434,5,-74.8647,0,0.63988,0.055615,0.927222,7.381329,2689,false,false,Speedy Lane,5,Midnight Serenade,B,mixolydian major,Bmin
2024-03-28,2012,0.5469,0.993,16,-71.7754,1,0.88567,0.330111,0.920573,1.406889,9963,false,false,Quick Path,20,Moonlit Melodies,A,dorian minor,Bm
2023-11-06,2009,0.1304,0.23,13,-93.5595,1,0.4999,0.678528,0.604708,9.446001,1832,true,false,Swift Circuit,19,Starlight Symphony,B,pentatonic major,B# major
2021-04-17,2014,0.4092,0.465,1,-17.9791,0,0.33764,0.465122,0.578425,9.342922,1697,false,true,Quick Path,20,Sunset Dreams,B,phrygian minor,Bb major
2022-01-24,2012,0.0394,0.308,20,-26.9473,1,0.81895,0.409978,0.793288,4.441005,4474,true,true,Fast Track,3,Neon Nights,D,locrian minor,Bb major
2021-02-08,2011,0.1862,0.051,4,-79.4477,1,0.17684,0.314016,0.545515,7.773156,4984,false,true,Rapid Runway,15,Midnight Serenade,C,melodic minor,Bmaj
2020-12-17,2017,0.8883,0.373,3,-80.7757,0,0.26909,0.637059,0.41562,2.731553,9537,false,false,Speedy Lane,19,Velvet Twilight,D,locrian minor,Bb minor
2021-08-16,2018,0.4908,0.607,12,-7.7651,1,0.91528,0.987378,0.97239,1.497208,9246,false,true,Speedy Lane,8,Velvet Twilight,D,dorian minor,B# major
2021-02-27,2014,0.8274,0.3,5,-92.8779,0,0.00365,0.17785,0.611443,2.695806,6230,false,true,Swift Circuit,9,Neon Nights,D,mixolydian major,Bb minor
2023-06-29,2008,0.2188,0.168,17,-70.0849,1,0.20345,0.588857,0.403058,6.407919,9962,false,true,Fast Track,15,Sunset Dreams,D,melodic minor,B minor
2021-05-12,2010,0.8742,0.001,8,-58.2297,1,0.24165,0.788259,0.833411,1.809383,5735,true,true,Quick Path,2,Electric Pulse,A,harmonic minor,B minor
2022-01-18,2010,0.0667,0.732,10,-15.5726,1,0.30555,0.202744,0.842524,0.517542,3098,false,true,Rapid Runway,5,Midnight Serenade,C,harmonic minor,B major
2023-06-08,2019,0.671,0.092,14,-2.3823,0,0.49261,0.292626,0.376719,8.249252,5649,true,true,Quick Path,11,Velvet Twilight,A,ionian major,B# minor
2024-04-05,2017,0.4224,0.832,13,-83.4139,1,0.76976,0.365951,0.127926,7.328918,1596,false,false,Swift Circuit,14,Velvet Twilight,B,lydian major,B major
2022-09-12,2011,0.0542,0.614,7,-43.9811,1,0.06286,0.483107,0.54243,8.972518,4430,true,false,Swift Circuit,5,Golden Horizon,A,harmonic minor,B# minor
2023-06-10,2017,0.5725,0.623,11,-2.2133,1,0.00385,0.807388,0.399776,9.175208,816,true,false,Quick Path,16,Golden Horizon,C,lydian major,B minor
2023-10-08,2012,0.7139,0.857,1,-11.5066,0,0.30787,0.43288,0.379977,0.225282,7158,true,false,Speedy Lane,17,Midnight Serenade,D,aeolian minor,Bm
